"_id","categoryname","domain","item","nexturl","page","pageType","url"
"5ccab82a77cbc14357b0c648","Lip Gloss","www.sallybeauty.com",12,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=Lip-Gloss&start=12&sz=12",17,"search","https://www.sallybeauty.com/beauty/makeup/lips/lip-gloss/?psortd1=1&psortb1=category-pos_Cosm01"
"5ccab82a77cbc14357b0c64b","Mascara","www.sallybeauty.com",12,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=Mascara&start=12&sz=12",33,"search","https://www.sallybeauty.com/beauty/makeup/eye-makeup/mascara/"
"5ccab82a77cbc14357b0c64c","Makeup Cases","www.sallybeauty.com",4,,4,"search","https://www.sallybeauty.com/beauty/makeup/makeup-organizers/makeup-cases/"
"5ccab82a77cbc14357b0c64d","Lip Liners","www.sallybeauty.com",7,,7,"search","https://www.sallybeauty.com/beauty/makeup/lips/lip-liners/?psortd1=1&psortb1=category-pos_Cosm01"
"5ccab82a77cbc14357b0c64f","Lipstick","www.sallybeauty.com",12,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=Lipstick&start=12&sz=12",30,"search","https://www.sallybeauty.com/beauty/makeup/lips/lipstick/?psortd1=1&psortb1=category-pos_Cosm01"
"5ccab82a77cbc14357b0c650","Eyebrows","www.sallybeauty.com",11,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=Eyebrows&start=12&sz=12",29,"search","https://www.sallybeauty.com/beauty/makeup/eyebrows/?psortd1=1&psortb1=category-pos_Cosm"
"5ccab82a77cbc14357b0c651","Lips","www.sallybeauty.com",11,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=Lips&start=12&sz=12",52,"search","https://www.sallybeauty.com/beauty/makeup/lips/?psortd1=1&psortb1=category-pos_Cosm"
"5ccab82a77cbc14357b0c652","Makeup Organizers","www.sallybeauty.com",4,,5,"search","https://www.sallybeauty.com/beauty/makeup/makeup-organizers/?psortd1=1&psortb1=category-pos_Cosm"
"5ccab82a77cbc14357b0c654","Makeup Tools & Applicators","www.sallybeauty.com",11,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=Makeup_Tools_and_Applicators&start=12&sz=12",117,"search","https://www.sallybeauty.com/beauty/makeup/makeup-accessories/?psortd1=1&psortb1=category-pos_Cosm"
"5ccab82a77cbc14357b0c655","Palettes","www.sallybeauty.com",11,"https://www.sallybeauty.com/on/demandware.store/Sites-SA-Site/default/Search-UpdateGrid?cgid=Palettes&start=12&sz=12",19,"search","https://www.sallybeauty.com/beauty/makeup/palettes/?psortd1=1&psortb1=category-pos_Cosm"
